읍면동,연령별,항목,연도,값
온양2동,55~59세,총인구_남자(명),2020,431.0
온양2동,55~59세,총인구_여자(명),2020,445.0
온양2동,55~59세,총인구_성비,2020,96.9
온양2동,55~59세,내국인(명),2020,723.0
온양2동,55~59세,내국인_남자(명),2020,363.0
온양2동,55~59세,내국인_여자(명),2020,360.0
온양2동,55~59세,내국인_성비,2020,100.8
온양2동,60~64세,총인구(명),2020,771.0
온양2동,60~64세,총인구_남자(명),2020,389.0
온양2동,60~64세,총인구_여자(명),2020,382.0
온양2동,60~64세,총인구_성비,2020,101.8
온양2동,60~64세,내국인(명),2020,655.0
온양2동,60~64세,내국인_남자(명),2020,335.0
온양2동,60~64세,내국인_여자(명),2020,320.0
온양2동,60~64세,내국인_성비,2020,104.7
온양2동,65~69세,총인구(명),2020,527.0
온양2동,65~69세,총인구_남자(명),2020,238.0
온양2동,65~69세,총인구_여자(명),2020,289.0
온양2동,65~69세,총인구_성비,2020,82.4
온양2동,65~69세,내국인(명),2020,487.0
온양2동,65~69세,내국인_남자(명),2020,219.0
온양2동,65~69세,내국인_여자(명),2020,268.0
온양2동,65~69세,내국인_성비,2020,81.7
온양2동,70~74세,총인구(명),2020,383.0
온양2동,70~74세,총인구_남자(명),2020,178.0
온양2동,70~74세,총인구_여자(명),2020,205.0
온양2동,70~74세,총인구_성비,2020,86.8
온양2동,70~74세,내국인(명),2020,367.0
온양2동,70~74세,내국인_남자(명),2020,171.0
온양2동,70~74세,내국인_여자(명),2020,196.0
온양2동,70~74세,내국인_성비,2020,87.2
온양2동,75~79세,총인구(명),2020,380.0
온양2동,75~79세,총인구_남자(명),2020,148.0
온양2동,75~79세,총인구_여자(명),2020,232.0
온양2동,75~79세,총인구_성비,2020,63.8
온양2동,75~79세,내국인(명),2020,366.0
온양2동,75~79세,내국인_남자(명),2020,143.0
온양2동,75~79세,내국인_여자(명),2020,223.0
온양2동,75~79세,내국인_성비,2020,64.1
온양2동,80~84세,총인구(명),2020,296.0
온양2동,80~84세,총인구_남자(명),2020,100.0
온양2동,80~84세,총인구_여자(명),2020,196.0
온양2동,80~84세,총인구_성비,2020,51.0
온양2동,80~84세,내국인(명),2020,286.0
온양2동,80~84세,내국인_남자(명),2020,96.0
온양2동,80~84세,내국인_여자(명),2020,190.0
온양2동,80~84세,내국인_성비,2020,50.5
온양2동,85~89세,총인구(명),2020,150.0
온양2동,85~89세,총인구_남자(명),2020,53.0
온양2동,85~89세,총인구_여자(명),2020,97.0
온양2동,85~89세,총인구_성비,2020,54.6
온양2동,85~89세,내국인(명),2020,149.0
온양2동,85~89세,내국인_남자(명),2020,53.0
온양2동,85~89세,내국인_여자(명),2020,96.0
온양2동,85~89세,내국인_성비,2020,55.2
온양2동,90~94세,총인구(명),2020,67.0
온양2동,90~94세,총인구_남자(명),2020,10.0
온양2동,90~94세,총인구_여자(명),2020,57.0
온양2동,90~94세,총인구_성비,2020,17.5
온양2동,90~94세,내국인(명),2020,66.0
온양2동,90~94세,내국인_남자(명),2020,10.0
온양2동,90~94세,내국인_여자(명),2020,56.0
온양2동,90~94세,내국인_성비,2020,17.9
온양2동,95~99세,총인구(명),2020,15.0
온양2동,95~99세,총인구_여자(명),2020,14.0
온양2동,95~99세,총인구_성비,2020,7.1
온양2동,95~99세,내국인(명),2020,15.0
온양2동,95~99세,내국인_여자(명),2020,14.0
온양2동,95~99세,내국인_성비,2020,7.1
온양2동,100세이상,총인구_성비,2020,0.0
온양2동,100세이상,내국인_성비,2020,0.0
온양2동,15세미만,총인구(명),2020,577.0
온양2동,15세미만,총인구_남자(명),2020,288.0
온양2동,15세미만,총인구_여자(명),2020,289.0
온양2동,15세미만,총인구_성비,2020,99.7
온양2동,15세미만,내국인(명),2020,498.0
온양2동,15세미만,내국인_남자(명),2020,246.0
온양2동,15세미만,내국인_여자(명),2020,252.0
온양2동,15세미만,내국인_성비,2020,97.6
온양2동,15~64세,총인구(명),2020,5854.0
온양2동,15~64세,총인구_남자(명),2020,3131.0
온양2동,15~64세,총인구_여자(명),2020,2723.0
온양2동,15~64세,총인구_성비,2020,115.0
온양2동,15~64세,내국인(명),2020,4766.0
온양2동,15~64세,내국인_남자(명),2020,2548.0
온양2동,15~64세,내국인_여자(명),2020,2218.0
온양2동,15~64세,내국인_성비,2020,114.9
온양2동,65세이상,총인구(명),2020,1820.0
온양2동,65세이상,총인구_남자(명),2020,728.0
온양2동,65세이상,총인구_여자(명),2020,1092.0
온양2동,65세이상,총인구_성비,2020,66.7
온양2동,65세이상,내국인(명),2020,1738.0
온양2동,65세이상,내국인_남자(명),2020,693.0
온양2동,65세이상,내국인_여자(명),2020,1045.0
온양2동,65세이상,내국인_성비,2020,66.3
온양2동,85세이상,총인구(명),2020,234.0
온양2동,85세이상,총인구_남자(명),2020,64.0
온양2동,85세이상,총인구_여자(명),2020,170.0
온양2동,85세이상,총인구_성비,2020,37.6
온양2동,85세이상,내국인(명),2020,232.0
온양2동,85세이상,내국인_남자(명),2020,64.0
온양2동,85세이상,내국인_여자(명),2020,168.0
온양2동,85세이상,내국인_성비,2020,38.1
온양2동,평균연령,총인구(명),2020,48.6
온양2동,평균연령,총인구_남자(명),2020,46.5
온양2동,평균연령,총인구_여자(명),2020,50.7
온양2동,평균연령,내국인(명),2020,49.3
온양2동,평균연령,내국인_남자(명),2020,47.0
온양2동,평균연령,내국인_여자(명),2020,51.6
온양2동,중위연령,총인구(명),2020,51.1
온양2동,중위연령,총인구_남자(명),2020,49.2
온양2동,중위연령,총인구_여자(명),2020,53.3
온양2동,중위연령,내국인(명),2020,52.2
온양2동,중위연령,내국인_남자(명),2020,50.3
온양2동,중위연령,내국인_여자(명),2020,54.4
온양3동,합계,총인구(명),2020,36835.0
온양3동,합계,총인구_남자(명),2020,18371.0
온양3동,합계,총인구_여자(명),2020,18464.0
온양3동,합계,총인구_성비,2020,99.5
온양3동,합계,내국인(명),2020,35769.0
온양3동,합계,내국인_남자(명),2020,17883.0
온양3동,합계,내국인_여자(명),2020,17886.0
온양3동,합계,내국인_성비,2020,100.0
온양3동,0~4세,총인구(명),2020,1651.0
온양3동,0~4세,총인구_남자(명),2020,834.0
온양3동,0~4세,총인구_여자(명),2020,817.0
온양3동,0~4세,총인구_성비,2020,102.1
온양3동,0~4세,내국인(명),2020,1612.0
온양3동,0~4세,내국인_남자(명),2020,814.0
온양3동,0~4세,내국인_여자(명),2020,798.0
온양3동,0~4세,내국인_성비,2020,102.0
온양3동,5~9세,총인구(명),2020,2496.0
온양3동,5~9세,총인구_남자(명),2020,1308.0
온양3동,5~9세,총인구_여자(명),2020,1188.0
온양3동,5~9세,총인구_성비,2020,110.1
온양3동,5~9세,내국인(명),2020,2475.0
온양3동,5~9세,내국인_남자(명),2020,1300.0
온양3동,5~9세,내국인_여자(명),2020,1175.0
온양3동,5~9세,내국인_성비,2020,110.6
온양3동,10~14세,총인구(명),2020,2514.0
온양3동,10~14세,총인구_남자(명),2020,1245.0
온양3동,10~14세,총인구_여자(명),2020,1269.0
온양3동,10~14세,총인구_성비,2020,98.1
온양3동,10~14세,내국인(명),2020,2503.0
온양3동,10~14세,내국인_남자(명),2020,1237.0
온양3동,10~14세,내국인_여자(명),2020,1266.0
온양3동,10~14세,내국인_성비,2020,97.7
온양3동,15~19세,총인구(명),2020,2128.0
온양3동,15~19세,총인구_남자(명),2020,1053.0
온양3동,15~19세,총인구_여자(명),2020,1075.0
온양3동,15~19세,총인구_성비,2020,98.0
온양3동,15~19세,내국인(명),2020,2117.0
온양3동,15~19세,내국인_남자(명),2020,1049.0
온양3동,15~19세,내국인_여자(명),2020,1068.0
온양3동,15~19세,내국인_성비,2020,98.2
온양3동,20~24세,총인구(명),2020,2278.0
온양3동,20~24세,총인구_남자(명),2020,1208.0
온양3동,20~24세,총인구_여자(명),2020,1070.0
온양3동,20~24세,총인구_성비,2020,112.9
온양3동,20~24세,내국인(명),2020,2243.0
온양3동,20~24세,내국인_남자(명),2020,1192.0
온양3동,20~24세,내국인_여자(명),2020,1051.0
온양3동,20~24세,내국인_성비,2020,113.4
온양3동,25~29세,총인구(명),2020,2088.0
온양3동,25~29세,총인구_남자(명),2020,1086.0
온양3동,25~29세,총인구_여자(명),2020,1002.0
온양3동,25~29세,총인구_성비,2020,108.4
온양3동,25~29세,내국인(명),2020,2012.0
온양3동,25~29세,내국인_남자(명),2020,1054.0
온양3동,25~29세,내국인_여자(명),2020,958.0
온양3동,25~29세,내국인_성비,2020,110.0
온양3동,30~34세,총인구(명),2020,2194.0
온양3동,30~34세,총인구_남자(명),2020,1105.0
온양3동,30~34세,총인구_여자(명),2020,1089.0
온양3동,30~34세,총인구_성비,2020,101.5
온양3동,30~34세,내국인(명),2020,2047.0
온양3동,30~34세,내국인_남자(명),2020,1035.0
온양3동,30~34세,내국인_여자(명),2020,1012.0
온양3동,30~34세,내국인_성비,2020,102.3
온양3동,35~39세,총인구(명),2020,3214.0
온양3동,35~39세,총인구_남자(명),2020,1576.0
온양3동,35~39세,총인구_여자(명),2020,1638.0
온양3동,35~39세,총인구_성비,2020,96.2
온양3동,35~39세,내국인(명),2020,3081.0
온양3동,35~39세,내국인_남자(명),2020,1515.0
온양3동,35~39세,내국인_여자(명),2020,1566.0
온양3동,35~39세,내국인_성비,2020,96.7
온양3동,40~44세,총인구(명),2020,3605.0
온양3동,40~44세,총인구_남자(명),2020,1816.0
온양3동,40~44세,총인구_여자(명),2020,1789.0
온양3동,40~44세,총인구_성비,2020,101.5
온양3동,40~44세,내국인(명),2020,3485.0
온양3동,40~44세,내국인_남자(명),2020,1746.0
온양3동,40~44세,내국인_여자(명),2020,1739.0
온양3동,40~44세,내국인_성비,2020,100.4
온양3동,45~49세,총인구(명),2020,3443.0
온양3동,45~49세,총인구_남자(명),2020,1786.0
온양3동,45~49세,총인구_여자(명),2020,1657.0
온양3동,45~49세,총인구_성비,2020,107.8
온양3동,45~49세,내국인(명),2020,3334.0
온양3동,45~49세,내국인_남자(명),2020,1739.0
온양3동,45~49세,내국인_여자(명),2020,1595.0
온양3동,45~49세,내국인_성비,2020,109.0
온양3동,50~54세,총인구(명),2020,2948.0
온양3동,50~54세,총인구_남자(명),2020,1531.0
온양3동,50~54세,총인구_여자(명),2020,1417.0
온양3동,50~54세,총인구_성비,2020,108.0
온양3동,50~54세,내국인(명),2020,2845.0
온양3동,50~54세,내국인_남자(명),2020,1486.0
온양3동,50~54세,내국인_여자(명),2020,1359.0
온양3동,50~54세,내국인_성비,2020,109.3
온양3동,55~59세,총인구(명),2020,2409.0
온양3동,55~59세,총인구_남자(명),2020,1221.0
온양3동,55~59세,총인구_여자(명),2020,1188.0
온양3동,55~59세,총인구_성비,2020,102.8
온양3동,55~59세,내국인(명),2020,2312.0
온양3동,55~59세,내국인_남자(명),2020,1180.0
온양3동,55~59세,내국인_여자(명),2020,1132.0
온양3동,55~59세,내국인_성비,2020,104.2
온양3동,60~64세,총인구(명),2020,1990.0
온양3동,60~64세,총인구_남자(명),2020,956.0
온양3동,60~64세,총인구_여자(명),2020,1034.0
온양3동,60~64세,총인구_성비,2020,92.5
온양3동,60~64세,내국인(명),2020,1924.0
온양3동,60~64세,내국인_남자(명),2020,928.0
온양3동,60~64세,내국인_여자(명),2020,996.0
온양3동,60~64세,내국인_성비,2020,93.2
온양3동,65~69세,총인구(명),2020,1319.0
온양3동,65~69세,총인구_남자(명),2020,612.0
온양3동,65~69세,총인구_여자(명),2020,707.0
온양3동,65~69세,총인구_성비,2020,86.6
온양3동,65~69세,내국인(명),2020,1259.0
온양3동,65~69세,내국인_남자(명),2020,586.0
온양3동,65~69세,내국인_여자(명),2020,673.0
온양3동,65~69세,내국인_성비,2020,87.1
온양3동,70~74세,총인구(명),2020,1007.0
온양3동,70~74세,총인구_남자(명),2020,428.0
온양3동,70~74세,총인구_여자(명),2020,579.0
온양3동,70~74세,총인구_성비,2020,73.9
온양3동,70~74세,내국인(명),2020,986.0
온양3동,70~74세,내국인_남자(명),2020,417.0
온양3동,70~74세,내국인_여자(명),2020,569.0
온양3동,70~74세,내국인_성비,2020,73.3
온양3동,75~79세,총인구(명),2020,725.0
온양3동,75~79세,총인구_남자(명),2020,311.0
온양3동,75~79세,총인구_여자(명),2020,414.0
온양3동,75~79세,총인구_성비,2020,75.1
온양3동,75~79세,내국인(명),2020,717.0
온양3동,75~79세,내국인_남자(명),2020,311.0
온양3동,75~79세,내국인_여자(명),2020,406.0
온양3동,75~79세,내국인_성비,2020,76.6
온양3동,80~84세,총인구(명),2020,487.0
온양3동,80~84세,총인구_남자(명),2020,173.0
온양3동,80~84세,총인구_여자(명),2020,314.0
온양3동,80~84세,총인구_성비,2020,55.1
온양3동,80~84세,내국인(명),2020,479.0
온양3동,80~84세,내국인_남자(명),2020,173.0
온양3동,80~84세,내국인_여자(명),2020,306.0
온양3동,80~84세,내국인_성비,2020,56.5
온양3동,85~89세,총인구(명),2020,256.0
온양3동,85~89세,총인구_남자(명),2020,97.0
온양3동,85~89세,총인구_여자(명),2020,159.0
온양3동,85~89세,총인구_성비,2020,61.0
온양3동,85~89세,내국인(명),2020,255.0
온양3동,85~89세,내국인_남자(명),2020,96.0
온양3동,85~89세,내국인_여자(명),2020,159.0
온양3동,85~89세,내국인_성비,2020,60.4
온양3동,90~94세,총인구(명),2020,68.0
온양3동,90~94세,총인구_남자(명),2020,21.0
온양3동,90~94세,총인구_여자(명),2020,47.0
온양3동,90~94세,총인구_성비,2020,44.7
온양3동,90~94세,내국인(명),2020,68.0
온양3동,90~94세,내국인_남자(명),2020,21.0
온양3동,90~94세,내국인_여자(명),2020,47.0
온양3동,90~94세,내국인_성비,2020,44.7
온양3동,95~99세,총인구(명),2020,12.0
온양3동,95~99세,총인구_여자(명),2020,8.0
온양3동,95~99세,총인구_성비,2020,50.0
온양3동,95~99세,내국인(명),2020,12.0
온양3동,95~99세,내국인_여자(명),2020,8.0
온양3동,95~99세,내국인_성비,2020,50.0
온양3동,100세이상,총인구_성비,2020,0.0
온양3동,100세이상,내국인_성비,2020,0.0
온양3동,15세미만,총인구(명),2020,6661.0
온양3동,15세미만,총인구_남자(명),2020,3387.0
온양3동,15세미만,총인구_여자(명),2020,3274.0
온양3동,15세미만,총인구_성비,2020,103.5
온양3동,15세미만,내국인(명),2020,6590.0
온양3동,15세미만,내국인_남자(명),2020,3351.0
온양3동,15세미만,내국인_여자(명),2020,3239.0
온양3동,15세미만,내국인_성비,2020,103.5
온양3동,15~64세,총인구(명),2020,26297.0
온양3동,15~64세,총인구_남자(명),2020,13338.0
온양3동,15~64세,총인구_여자(명),2020,12959.0
온양3동,15~64세,총인구_성비,2020,102.9
온양3동,15~64세,내국인(명),2020,25400.0
온양3동,15~64세,내국인_남자(명),2020,12924.0
온양3동,15~64세,내국인_여자(명),2020,12476.0
온양3동,15~64세,내국인_성비,2020,103.6
온양3동,65세이상,총인구(명),2020,3877.0
온양3동,65세이상,총인구_남자(명),2020,1646.0
온양3동,65세이상,총인구_여자(명),2020,2231.0
온양3동,65세이상,총인구_성비,2020,73.8
온양3동,65세이상,내국인(명),2020,3779.0
온양3동,65세이상,내국인_남자(명),2020,1608.0
온양3동,65세이상,내국인_여자(명),2020,2171.0
온양3동,65세이상,내국인_성비,2020,74.1
온양3동,85세이상,총인구(명),2020,339.0
온양3동,85세이상,총인구_남자(명),2020,122.0
온양3동,85세이상,총인구_여자(명),2020,217.0
온양3동,85세이상,총인구_성비,2020,56.2
온양3동,85세이상,내국인(명),2020,338.0
온양3동,85세이상,내국인_남자(명),2020,121.0
온양3동,85세이상,내국인_여자(명),2020,217.0
온양3동,85세이상,내국인_성비,2020,55.8
온양3동,평균연령,총인구(명),2020,38.4
온양3동,평균연령,총인구_남자(명),2020,37.6
온양3동,평균연령,총인구_여자(명),2020,39.2
온양3동,평균연령,내국인(명),2020,38.3
온양3동,평균연령,내국인_남자(명),2020,37.5
온양3동,평균연령,내국인_여자(명),2020,39.0
온양3동,중위연령,총인구(명),2020,39.8
온양3동,중위연령,총인구_남자(명),2020,39.4
온양3동,중위연령,총인구_여자(명),2020,40.2
